,d_id,text,DESPC,DESSC,CoREF,PCREF_1,PCREF_a,PCREF_1p,PCREF_ap,PCDC,SMCAUSe_1,SMCAUSe_a,SMCAUSe_1p,SMCAUSe_ap,SMCAUSwn_1p_path,SMCAUSwn_1p_lch,SMCAUSwn_1p_wup,SMCAUSwn_ap_path,SMCAUSwn_ap_lch,SMCAUSwn_ap_wup,SMCAUSwn_1_path,SMCAUSwn_1_lch,SMCAUSwn_1_wup,SMCAUSwn_a_path,SMCAUSwn_a_lch,SMCAUSwn_a_wup,SMCAUSwn_1p_binary,SMCAUSwn_ap_binary,SMCAUSwn_1_binary,SMCAUSwn_a_binary,PCCNC_megahr,WRDIMGc_megahr,PCCNC_mrc,WRDIMGc_mrc,WRDHYPnv,zDESPC,zDESSC,zCoREF,zPCREF_1,zPCREF_a,zPCREF_1p,zPCREF_ap,zPCDC,zSMCAUSe_1,zSMCAUSe_a,zSMCAUSe_1p,zSMCAUSe_ap,zSMCAUSwn_1p_path,zSMCAUSwn_1p_lch,zSMCAUSwn_1p_wup,zSMCAUSwn_ap_path,zSMCAUSwn_ap_lch,zSMCAUSwn_ap_wup,zSMCAUSwn_1_path,zSMCAUSwn_1_lch,zSMCAUSwn_1_wup,zSMCAUSwn_a_path,zSMCAUSwn_a_lch,zSMCAUSwn_a_wup,zSMCAUSwn_1p_binary,zSMCAUSwn_ap_binary,zSMCAUSwn_1_binary,zSMCAUSwn_a_binary,zPCCNC_megahr,zWRDIMGc_megahr,zPCCNC_mrc,zWRDIMGc_mrc,zWRDHYPnv,gis
1696,2544.txt,you're at low risk of transmission if the other person doesn't have symptoms,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.9901195264687,3.4362637124755393,201.0,246.54545454545453,1.0833333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.6942841166718219,-1.5542794201473673,0.2706701499162638,0.5583845714969486,-0.39334480166197777,2.3834530027469056
1697,2545.txt,You could cure any kind of Corona based virus within 48 hours using a MMS (BLEACH) protocol,1,1,0,0,0,0,0,0.0,0.05810618959367275,0.12632954493165016,0,0.12632954493165016,0,0,0,0.18114528218694884,1.5093609128352525,0.3011904761904762,0.18644179894179894,1.5322355910255987,0.3070436507936508,0.18114528218694884,1.5093609128352525,0.3011904761904762,0,0,0,0,3.062511142309864,3.4526742058675866,125.66666666666667,145.4,1.0833333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.0503722849075925,-0.7553601824752539,-0.5766865621338982,-0.7553601824752539,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.8988100154535446,0.8971578772738179,0.8797479030315266,0.9597359527866747,0.9290874375218339,0.920122615073701,0.8988100154535446,0.8971578772738179,0.8797479030315266,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.2607822881159554,-1.4325980360004942,-1.0380221901154827,-1.056593886364321,-0.39334480166197777,1.828269790044166
1698,2546.txt,"There was rumours that sidharth_shukla will be seen in Naagin4 opposite TheRashamiDesai & he was about to start shooting but due to the ongoing Coronavirus outbreak, he couldn't",1,1,0,0,0,0,0,1.0,0.2668699100613594,0.26501962045828503,0,0.26501962045828503,0,0,0,0.16485938650745197,1.4088381955106448,0.27948725438440075,0.17796046133099702,1.4912264450703279,0.2988250076642934,0.16485938650745197,1.4088381955106448,0.27948725438440075,0,0,0,0,3.1708486420804074,3.5488749571689797,183.04545454545453,212.8181818181818,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,3.6337827304490955,-0.10637783498621123,-0.10343271648206541,-0.5766865621338982,-0.10343271648206541,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.6875700042037167,0.7362398223792916,0.7080329633342151,0.8505288185565528,0.8636303664214983,0.855413262631461,0.6875700042037167,0.7362398223792916,0.7080329633342151,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.6120261620647404,-0.7192836770309208,-0.04123661254102113,0.01986488080260116,-0.8590924819532794,4.8124583840016095
1699,2547.txt,"BJ: ""I was at a hospital where there were a few coronavirus patients, and I shook hands with everybody"" (you have to watch the video for the full Boris Johnson waffle effect.)",1,1,0,0,0,0,0,0.0,0.3277277946472168,0.3277277946472168,0,0.3277277946472168,0,0,0,0.18542454018644494,1.5501272046027865,0.31102292768959433,0.18542454018644494,1.5501272046027865,0.31102292768959433,0.18542454018644494,1.5501272046027865,0.31102292768959433,0,0,0,0,3.4871989004601116,3.8498066119790617,216.17391304347825,226.56521739130434,1.21875,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.1688112886522403,0.1913337326731136,-0.5766865621338982,0.1913337326731136,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.9543151301702317,0.9624170798808332,0.9575418283451953,0.9466375573989917,0.9576452773583202,0.9514533867195801,0.9543151301702317,0.9624170798808332,0.9575418283451953,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,1.2823702245640793,1.5120800861479013,0.5342717043628274,0.2393623007293492,0.3634951788113884,-4.416400825257631
1700,2548.txt,more people die in car crashes than from the coronavirus,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5534613583940318,3.8511918902037423,285.3636363636364,322.45454545454544,1.1,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,1.6791688917189402,1.5223517195339729,1.7362371147788473,1.7704167594478386,-0.3001952656037165,-4.159780681383459
1701,2549.txt,Trump 'Cut Funding' For 'Vital' CDC Weapons Against Coronavirus,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3393893686824265,3.5990840579517163,135.0,220.7,1.1666666666666667,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.3972442115710435,-0.34699061221825783,-0.8758833161292486,0.14571301337187312,0.07240287862932503,-1.381111813716372
1702,255.txt,"Coronavirus: top Hong Kong medical school flouts health guidelines as it lets staff working on mainland to skip quarantine ""Coronavirus: Lawmaker, local factory team for reusable, antibacterial masks, though efficacy against viruses unknown""",1,1,0,0,0,0,0,0.0,0.3222244804104169,0.35831913476188976,0,0.35831913476188976,0,0,0,0.13573480988604444,1.2285964666434224,0.23604574723401883,0.14670210333790581,1.306148973974006,0.2517762130416451,0.13573480988604444,1.2285964666434224,0.23604574723401883,0,0,0,0,3.365141941165841,3.673437522352514,173.48387096774192,215.4516129032258,1.1666666666666667,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.14392622680301664,0.33513158386445197,-0.5766865621338982,0.33513158386445197,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.30980288508247583,0.4477065515716601,0.36432566276191036,0.4480409264560104,0.5682175041825276,0.4849753466274917,0.30980288508247583,0.4477065515716601,0.36432566276191036,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.5514580266911876,0.20432934192698538,-0.2073406548426915,0.06191258815357262,0.07240287862932503,-2.0866455829817596
1703,2550.txt,coronavirus fatalities are concentrated among elderly and sick,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.2338413199994025,3.6582272759383088,78.0,85.25,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.2348078786183397,0.09154761180591386,-1.866088582259464,-2.0170023859543886,-0.8590924819532794,-0.25610258696855637
1704,2551.txt,coronavirus is no worse than the flu for young people,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.327324877278624,3.660580628056019,249.5,255.33333333333334,1.5,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.32499856511910935,0.10899737009330004,1.1132132272375874,0.698699675092062,1.9353935997945326,-3.627844870741203
1705,2552.txt,a patient has run away from some isolation/quarantine facility,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3161456371024465,3.666050572978672,172.72727272727272,194.27272727272728,1.5248780487804878,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.2580540577762793,0.14955620360881755,-0.22048429628229604,-0.2762483723015682,2.0744363219107655,-3.740501919030124
1706,2553.txt,Blood centers are testing donations for COVID-19,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.310879396038075,3.5698201147293247,220.6,210.4,1.1972222222222222,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.22651829076107707,-0.5639784279911678,0.6111617852873553,-0.018745964945295283,0.2431770280694685,-1.1641722265736392
1707,2554.txt,Europe didn't impose #Coronavirus bans on flights from China,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.286590759062911,3.613774286916633,169.3,185.0,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.08107094275650259,-0.2380647346604383,-0.2800229542298382,-0.4243049988536531,-0.8590924819532794,-0.24236906187704632
1708,2555.txt,"Also, priests are being ordered by their bishops not to to give Last Rites to the dying",1,1,0,0,0,0,0,0.0,0.203734140843153,0.24155536045630774,0,0.24155536045630774,0,0,0,0.1338593173992623,1.2032745348056895,0.23453719281036214,0.13604734847847794,1.2143390353044738,0.23794002534977937,0.1338593173992623,1.2032745348056895,0.23453719281036214,0,0,0,0,3.0560166381212652,3.5737781841001484,153.5,175.0,1.7,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.3918671700104409,-0.2137289688015521,-0.5766865621338982,-0.2137289688015521,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.28547637201843856,0.40717087838306565,0.35239004628049897,0.3108485049869437,0.4216743479372408,0.37603634882483106,0.28547637201843856,0.40717087838306565,0.35239004628049897,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.2996732481892688,-0.5346299283400503,-0.5545009051922489,-0.5839739098411955,3.053188032493657,-2.4773401916985995
1709,2556.txt,Richard Wilkins was recently in the company of Olivia Newton-John and Paul Hogan since contracting coronavirus,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.527345337512934,3.7993229916563287,174.83333333333334,186.75,1.0555555555555556,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,1.5227786430000902,1.1377514995014877,-0.18389776465228513,-0.39636293943083317,-0.5485940284257446,-3.370391449810095
1710,2557.txt,Trump called coronavirus a hoax,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3434270082593978,3.6979891505177416,0.0,0.0,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.42142275931208284,0.38637603771079504,-3.221106314858706,-3.3781798521231874,-0.8590924819532794,-1.2071616508038598
1711,2558.txt,"United States has done far more ""testing"" than any other nation",1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.9753319719149416,3.3010696806330024,247.55555555555554,276.3333333333333,1.108974358974359,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.7828362489103016,-2.5567231937738497,1.0794342951571216,1.0340043881659007,-0.25003782311080724,3.331141930060697
1712,2559.txt,a GCC citizen has died in the Janabiya area from Coronavirus (COVID-19),1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.490704290708807,3.7928411316168886,220.66666666666666,247.11111111111111,1.3333333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,1.303361510156398,1.0896894648872453,0.6123199201015426,0.5674163482800826,1.0038982392119282,-4.655404549989832
1713,256.txt,"Coronavirus: number of cases in Hong Kong could jump almost 2,000 per cent in next two weeks, scientist predicts",1,1,0,0,0,0,0,0.0,0.28268590569496155,0.28268590569496155,0,0.28268590569496155,0,0,0,0.1094051319051319,1.0350670736554564,0.19687664187664186,0.1094051319051319,1.0350670736554564,0.19687664187664186,0.1094051319051319,1.0350670736554564,0.19687664187664186,0,0,0,0,3.3865958981365667,3.6841989360435936,183.875,228.875,1.25,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.0348605614644827,-0.020390461842528653,-0.5766865621338982,-0.020390461842528653,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-0.03171234885669522,0.1379022176520249,0.05442141792039875,-0.03220117125843808,0.13552799529786913,0.05272446974560718,-0.03171234885669522,0.1379022176520249,0.05442141792039875,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.6799304950634152,0.28412363464107665,-0.026825730478121042,0.27624234810418924,0.5381505589206266,-2.76066002435938
1714,2560.txt,one way to get tested for the #virus is by donating blood or warning that mosquitoes can carry it,1,1,0,0,0,0,0,0.0,0.37087545543909073,0.3434614181518555,0,0.3434614181518555,0,0,0,0.13577690547176763,1.2070133185702407,0.24127848129293838,0.1282467997032729,1.1555814795057655,0.22813352983976,0.13577690547176763,1.2070133185702407,0.24127848129293838,0,0,0,0,3.3309834604831634,3.687924767279995,206.6,210.85,1.0842592592592593,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.3639177574552042,0.26529130507561854,-0.5766865621338982,0.26529130507561854,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.31034889570275315,0.4131559713757274,0.4057268252901351,0.21040732268128112,0.3278880127672039,0.29882506659816266,0.31034889570275315,0.4131559713757274,0.4057268252901351,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.34690721421697635,0.31175012283445813,0.3679534743080042,-0.011560863950856058,-0.3881698274365185,-1.5289428453491776
1715,2561.txt,Li Wenliang was an anti-establishment hero,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.151688575361834,3.547436955868676,207.33333333333334,249.0,1.8571428571428572,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.7267621554700829,-0.7299462442338516,0.38069295726406566,0.5975760314666183,3.9314550867572557,-3.733202022787583
1716,2562.txt,the government is outsourcing the gaslighting to the coerced experts,1,1,0,0,0,0,0,0.0,0.2653193175792694,0.2653193175792694,0,0.2653193175792694,0,0,0,0.125,1.1786549963416462,0.2222222222222222,0.125,1.1786549963416462,0.2222222222222222,0.125,1.1786549963416462,0.2222222222222222,0,0,0,0,2.934275405587389,3.324545480192755,146.14285714285714,163.71428571428572,1.3125,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.11338935352929708,-0.10202395825688673,-0.5766865621338982,-0.10202395825688673,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.17056452781191975,0.3677596055138532,0.2549545387410307,0.16860098183216132,0.3647169882769198,0.2522824826220583,0.17056452781191975,0.3677596055138532,0.2549545387410307,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-2.0286947833609,-2.3826536081653162,-0.682309354329357,-0.7641716808128504,0.8874613191391031,2.2654317366528516
1717,2563.txt,We've been made aware of a message circulating that the Academy is closed due to Coronavirus,1,1,0,0,0,0,0,1.0,0.1389344483613968,0.1389344483613968,0,0.1389344483613968,0,0,0,0.17119579683355193,1.458903174663198,0.2881425830405422,0.17119579683355193,1.458903174663198,0.2881425830405422,0.17119579683355193,1.458903174663198,0.2881425830405422,0,0,0,0,3.0250040501590614,3.439746631667173,221.85714285714286,261.07142857142856,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,3.6337827304490955,-0.6848804863201507,-0.6961094918916625,-0.5766865621338982,-0.6961094918916625,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.7697578933386073,0.8163844829891743,0.7765135443064692,0.7634258570079704,0.8120373239440325,0.771305366834552,0.7697578933386073,0.8163844829891743,0.7765135443064692,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.4853855497265467,-1.5284540888800513,0.6330008989263176,0.7903192168730085,-0.8590924819532794,6.494988183512547
1718,2564.txt,coronavirus is not new for scientists and not life threatening if precautionary measures be taken and immediate treatment is provided but once it??s left untreated or poorly late diag,1,1,0,0,0,0,0,0.0,0.33577005565166473,0.40419155582785604,0,0.40419155582785604,0,0,0,0.17859543103852366,1.46599407992704,0.2978895801723111,0.17193794489712858,1.4226880687775785,0.2876727937148259,0.17859543103852366,1.46599407992704,0.2978895801723111,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,3.0613449937634583,3.468728464663808,164.8181818181818,208.04545454545453,1.1651785714285714,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.20517704097745385,0.5507597830052385,-0.5766865621338982,0.5507597830052385,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.8657365759646235,0.8277356950621041,0.8536313584110573,0.7729818807057437,0.7542322976348587,0.7676064882516886,0.8657365759646235,0.8277356950621041,0.8536313584110573,-0.18697531006019763,1.1346194658421453,2.3748840184732414,1.1346194658421453,-1.267765521206703,-1.3135580787544179,-0.3578811992381632,-0.05634073580508966,0.06408595576697976,-0.10317316222551501
1719,2565.txt,"something specific to COVID-19, this new coronavirus strain-its small size- makes it unable to be protected against",1,1,0,0,0,0,0,0.0,0.2773870527744293,0.2773870527744293,0,0.2773870527744293,0,0,0,0.15526401036605117,1.3841475336290228,0.2681096681096681,0.15526401036605117,1.3841475336290228,0.2681096681096681,0.15526401036605117,1.3841475336290228,0.2681096681096681,0,0,0,0,3.0516968410482352,3.465402768734157,137.05263157894737,198.68421052631578,1.0303030303030303,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.05882108361232576,-0.04529828415090835,-0.5766865621338982,-0.04529828415090835,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.5631109382766499,0.6967146942312046,0.618013999397728,0.5582854860992489,0.6927155191041477,0.6135765383279547,0.5631109382766499,0.6967146942312046,0.618013999397728,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.325541436216147,-1.3382176227610394,-0.840224954745058,-0.20581069960754256,-0.6897296891200788,2.095033412363004
1720,2566.txt,"#COVID19 is a viral infection, just like common cold (FLU) all in class of #Coronavirus",1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.277560374469862,3.682563094059816,234.07692307692307,291.38461538461536,1.3333333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.0269944010442856,0.2719941079975881,0.8452831923400053,1.2743265695753554,1.0038982392119282,-2.5613420839880634
1721,2567.txt,CDC recommends people shave off facial hair to protect against the new coronavirus,1,1,0,0,0,0,0,0.0,0.49143366515636444,0.4629905919233958,0,0.4629905919233958,0,0,0,0.12298180214846881,1.1423917847509104,0.21382609160386937,0.11965788840788841,1.1155741787657067,0.2064534231200898,0.12298180214846881,1.1423917847509104,0.21382609160386937,0,0,0,0,3.5116572182342147,3.8660813403212226,171.69230769230768,251.76923076923077,1.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.9090617154695937,0.82715091235642,-0.5766865621338982,0.82715091235642,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.1443870215051252,0.3097089913967859,0.188524721283347,0.09981505153633148,0.2640300447926732,0.12812710044639491,0.1443870215051252,0.3097089913967859,0.188524721283347,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,1.4288336700235347,1.6327547925067107,-0.23846373185919123,0.6417920375862455,-0.8590924819532794,-3.4609513163112275
